areacode,districtcode,city_geocode,city,district_geocode,district,lon,lat,sta_fc,sta_rt,province,fc_lon,fc_lat,rt_lon,rt_lat,origin_areacode,exclude
101271813,513333,513300,甘孜藏族自治州,513333,色达,100.331657,32.268777,56152,56152,四川省,100.3333,32.2833,100.3333,32.2833,101271813,0
101271814,513334,513300,甘孜藏族自治州,513334,理塘,100.269862,29.991807,56257,56257,四川省,100.2667,30,100.2667,30,101271814,0
101271815,513335,513300,甘孜藏族自治州,513335,巴塘,99.109037,30.005723,56247,56247,四川省,99.1,30,99.1,30,101271815,0
101271816,513336,513300,甘孜藏族自治州,513336,乡城,99.799943,28.930855,56443,56443,四川省,99.8,28.9333,99.8,28.9333,101271816,0
101271817,513337,513300,甘孜藏族自治州,513337,稻城,100.296689,29.037544,56357,56357,四川省,100.3,29.05,100.3,29.05,101271817,0
101271818,513338,513300,甘孜藏族自治州,513338,得荣,99.288036,28.71134,56441,56441,四川省,99.2833,28.7167,99.2833,28.7167,101271818,0
101271601,513400,513400,凉山彝族自治州,513400,凉山,102.258746,27.886762,56571,56571,四川省,102.2667,27.9,102.2667,27.9,101271601,1
101271610,513401,513400,凉山彝族自治州,513401,西昌,102.258758,27.885786,56571,56571,四川省,102.2667,27.9,102.2667,27.9,101271610,0
101271603,513422,513400,凉山彝族自治州,513422,木里,101.280184,27.926859,56459,56459,四川省,101.275,27.9333,101.275,27.9333,101271603,0
101271604,513423,513400,凉山彝族自治州,513423,盐源,101.508909,27.423415,56565,56565,四川省,101.4858,27.4378,101.4858,27.4378,101271604,0
101271605,513424,513400,凉山彝族自治州,513424,德昌,102.178845,27.403827,56569,56569,四川省,102.1833,27.4167,102.1833,27.4167,101271605,0
101271606,513425,513400,凉山彝族自治州,513425,会理,102.249548,26.658702,56671,56671,四川省,102.25,26.65,102.25,26.65,101271606,0
101271607,513426,513400,凉山彝族自治州,513426,会东,102.578985,26.630713,56675,56675,四川省,102.5833,26.65,102.5833,26.65,101271607,0
101271608,513427,513400,凉山彝族自治州,513427,宁南,102.757374,27.065205,56578,56578,四川省,102.75,27.0667,102.75,27.0667,101271608,0
101271609,513428,513400,凉山彝族自治州,513428,普格,102.541082,27.376828,56575,56575,四川省,102.5478,27.3731,102.5478,27.3731,101271609,0
101271619,513429,513400,凉山彝族自治州,513429,布拖,102.808801,27.709062,56580,56580,四川省,102.8,27.7167,102.8,27.7167,101271619,0
101271611,513430,513400,凉山彝族自治州,513430,金阳,103.248704,27.695916,56584,56584,四川省,103.25,27.7,103.25,27.7,101271611,0
101271612,513431,513400,凉山彝族自治州,513431,昭觉,102.843991,28.010554,56479,56479,四川省,102.85,28,102.85,28,101271612,0
101271613,513432,513400,凉山彝族自治州,513432,喜德,102.412342,28.305486,56478,56478,四川省,102.4333,28.3,102.4333,28.3,101271613,0
101271614,513433,513400,凉山彝族自治州,513433,冕宁,102.170046,28.550844,56474,56474,四川省,102.1667,28.55,102.1667,28.55,101271614,0
101271615,513434,513400,凉山彝族自治州,513434,越西,102.508875,28.639632,56475,56475,四川省,102.5167,28.65,102.5167,28.65,101271615,0
101271616,513435,513400,凉山彝族自治州,513435,甘洛,102.775924,28.977094,56473,56473,四川省,102.7667,28.95,102.7667,28.95,101271616,0
101271618,513436,513400,凉山彝族自治州,513436,美姑,103.132007,28.327946,56487,56487,四川省,103.1333,28.3333,103.1333,28.3333,101271618,0
101271617,513437,513400,凉山彝族自治州,513437,雷波,103.571584,28.262946,56485,56485,四川省,103.5833,28.2667,103.5833,28.2667,101271617,0
101260101,520100,520100,贵阳市,520100,贵阳,106.713478,26.578343,57816,57816,贵州省,106.7333,26.5833,106.7333,26.5833,101260101,1
101260111,520102,520100,贵阳市,520102,南明,106.715963,26.573743,57816,57816,贵州省,106.7333,26.5833,106.7333,26.5833,101260111,0
101260110,520103,520100,贵阳市,520103,云岩,106.713397,26.58301,57816,57816,贵州省,106.7333,26.5833,106.7333,26.5833,101260110,0
101260103,520111,520100,贵阳市,520111,花溪,106.670791,26.410464,57914,57914,贵州省,106.6667,26.4167,106.6667,26.4167,101260103,0
101260104,520112,520100,贵阳市,520112,乌当,106.762123,26.630928,57915,57915,贵州省,106.7667,26.6333,106.7667,26.6333,101260104,0
101260102,520113,520100,贵阳市,520113,白云区,106.633037,26.676849,57911,57911,贵州省,106.6667,26.6833,106.6667,26.6833,101260102,0
101260112,520115,520100,贵阳市,520115,观山湖,106.626323,26.646358,57816,57816,贵州省,106.7333,26.5833,106.7333,26.5833,101260112,0
101260106,520121,520100,贵阳市,520121,开阳,106.969438,27.056793,57719,57719,贵州省,106.9078,27.0858,106.9078,27.0858,101260106,0
101260105,520122,520100,贵阳市,520122,息烽,106.737693,27.092665,57718,57718,贵州省,106.72,27.1033,106.72,27.1033,101260105,0
101260107,520123,520100,贵阳市,520123,修文,106.599218,26.840672,57811,57811,贵州省,106.6,26.8333,106.6,26.8333,101260107,0
101260108,520181,520100,贵阳市,520181,清镇,106.470278,26.551289,57813,57813,贵州省,106.4686,26.5797,106.4686,26.5797,101260108,0
101260803,520200,520200,六盘水市,520200,六盘水,104.846743,26.584643,56693,56693,贵州省,104.8667,26.5833,104.8667,26.5833,101260803,1
101260805,520201,520200,六盘水市,520201,钟山区,104.846244,26.584805,56693,56693,贵州省,104.8667,26.5833,104.8667,26.5833,101260805,0
101260802,520203,520200,六盘水市,520203,六枝,105.474235,26.210662,57807,57807,贵州省,105.4717,26.2081,105.4717,26.2081,101260802,0
101260801,520221,520200,六盘水市,520221,水城,104.95685,26.540478,56693,56693,贵州省,104.8667,26.5833,104.8667,26.5833,101260801,0
101260804,520281,520200,六盘水市,520281,盘州,104.468367,25.706966,56793,56793,贵州省,104.4717,25.7131,104.4717,25.7131,101260804,0
101260201,520300,520300,遵义市,520300,遵义,106.937265,27.706626,57713,57713,贵州省,106.8833,27.7,106.8833,27.7,101260201,1
101260215,520302,520300,遵义市,520302,红花岗,106.943784,27.694395,57713,57713,贵州省,106.8833,27.7,106.8833,27.7,101260215,0
101260214,520303,520300,遵义市,520303,汇川,106.937265,27.706626,57712,57712,贵州省,106.95,27.7333,106.95,27.7333,101260214,0
101260216,520304,520300,遵义市,520304,播州,106.831668,27.535288,57717,57717,贵州省,106.8333,27.5333,106.8333,27.5333,101260216,0
101260207,520322,520300,遵义市,520322,桐梓,106.826591,28.131559,57606,57606,贵州省,106.8333,28.1333,106.8333,28.1333,101260207,0
101260204,520323,520300,遵义市,520323,绥阳,107.191024,27.951342,57720,57720,贵州省,107.1811,27.9614,107.1811,27.9614,101260204,0
101260211,520324,520300,遵义市,520324,正安,107.441872,28.550337,57625,57625,贵州省,107.4583,28.5364,107.4583,28.5364,101260211,0
101260210,520325,520300,遵义市,520325,道真,107.605342,28.880088,57623,57623,贵州省,107.6,28.8833,107.6,28.8833,101260210,0
101260212,520326,520300,遵义市,520326,务川,107.887857,28.521567,57634,57634,贵州省,107.8869,28.5244,107.8869,28.5244,101260212,0
101260206,520327,520300,遵义市,520327,凤冈,107.722021,27.960858,57723,57723,贵州省,107.7167,27.9833,107.7167,27.9833,101260206,0
101260205,520328,520300,遵义市,520328,湄潭,107.485723,27.765839,57722,57722,贵州省,107.5081,27.7772,107.5081,27.7772,101260205,0
101260213,520329,520300,遵义市,520329,余庆,107.892566,27.221552,57729,57729,贵州省,107.8833,27.2333,107.8833,27.2333,101260213,0
101260209,520330,520300,遵义市,520330,习水,106.200954,28.327826,57614,57614,贵州省,106.2167,28.3333,106.2167,28.3333,101260209,0
101260208,520381,520300,遵义市,520381,赤水,105.698116,28.587057,57609,57609,贵州省,105.7122,28.5631,105.7122,28.5631,101260208,0
101260203,520382,520300,遵义市,520382,仁怀,106.412476,27.803377,57710,57710,贵州省,106.4,27.8,106.4,27.8,101260203,0
101260301,520400,520400,安顺市,520400,安顺,105.932188,26.245544,57806,57806,贵州省,105.9,26.25,105.9,26.25,101260301,1
101260307,520402,520400,安顺市,520402,西秀,105.946169,26.248323,57806,57806,贵州省,105.9,26.25,105.9,26.25,101260307,0
101260304,520403,520400,安顺市,520403,平坝,106.259942,26.40608,57814,57814,贵州省,106.2667,26.4167,106.2667,26.4167,101260304,0
101260302,520422,520400,安顺市,520422,普定,105.745609,26.305794,57808,57808,贵州省,105.7375,26.3056,105.7375,26.3056,101260302,0
101260303,520423,520400,安顺市,520423,镇宁,105.768656,26.056096,57809,57809,贵州省,105.75,26.0667,105.75,26.0667,101260303,0
101260306,520424,520400,安顺市,520424,关岭,105.618454,25.944248,57903,57903,贵州省,105.5961,25.9403,105.5961,25.9403,101260306,0
101260305,520425,520400,安顺市,520425,紫云,106.084515,25.751567,57910,57910,贵州省,106.0833,25.7667,106.0833,25.7667,101260305,0
101260701,520500,520500,毕节市,520500,毕节,105.28501,27.301693,57707,57707,贵州省,105.2886,27.2975,105.2886,27.2975,101260701,1
101260709,520502,520500,毕节市,520502,七星关,105.284852,27.302085,57707,57707,贵州省,105.2886,27.2975,105.2886,27.2975,101260709,0
101260705,520521,520500,毕节市,520521,大方,105.609254,27.143521,57708,57708,贵州省,105.5989,27.1314,105.5989,27.1314,101260705,0
101260708,520522,520500,毕节市,520522,黔西,106.038299,27.024923,57803,57803,贵州省,106.0242,27.035,106.0242,27.035,101260708,0
101260703,520523,520500,毕节市,520523,金沙,106.222103,27.459693,57714,57714,贵州省,106.2333,27.4667,106.2333,27.4667,101260703,0
101260707,520524,520500,毕节市,520524,织金,105.768997,26.668497,57805,57805,贵州省,105.7667,26.6833,105.7667,26.6833,101260707,0
101260706,520525,520500,毕节市,520525,纳雍,105.375322,26.769875,57800,57800,贵州省,105.3667,26.7667,105.3667,26.7667,101260706,0
101260704,520526,520500,毕节市,520526,威宁,104.286523,26.859099,56691,56691,贵州省,104.2833,26.8667,104.2833,26.8667,101260704,0
101260702,520527,520500,毕节市,520527,赫章,104.726438,27.119243,56598,56598,贵州省,104.7333,27.1333,104.7333,27.1333,101260702,0
101260601,520600,520600,铜仁市,520600,铜仁,109.191555,27.718346,57741,57741,贵州省,109.1667,27.7136,109.1667,27.7136,101260601,1
101260606,520602,520600,铜仁市,520602,碧江,109.192117,27.718745,57741,57741,贵州省,109.1667,27.7136,109.1667,27.7136,101260606,0
101260604,520603,520600,铜仁市,520603,万山,109.21199,27.51903,57742,57742,贵州省,109.2061,27.5211,109.2061,27.5211,101260604,0
101260602,520621,520600,铜仁市,520621,江口,108.848427,27.691904,57736,57736,贵州省,108.8492,27.7161,108.8492,27.7161,101260602,0
101260603,520622,520600,铜仁市,520622,玉屏,108.917882,27.238024,57739,57739,贵州省,108.9181,27.2375,108.9181,27.2375,101260603,0
101260608,520623,520600,铜仁市,520623,石阡,108.229854,27.519386,57734,57734,贵州省,108.2333,27.5667,108.2333,27.5667,101260608,0
101260605,520624,520600,铜仁市,520624,思南,108.255827,27.941331,57731,57731,贵州省,108.25,27.95,108.25,27.95,101260605,0
101260607,520625,520600,铜仁市,520625,印江,108.405517,27.997976,57732,57732,贵州省,108.3983,28.0114,108.3983,28.0114,101260607,0
101260610,520626,520600,铜仁市,520626,德江,108.117317,28.26094,57637,57637,贵州省,108.1047,28.2458,108.1047,28.2458,101260610,0
101260609,520627,520600,铜仁市,520627,沿河,108.495746,28.560487,57636,57636,贵州省,108.5042,28.5644,108.5042,28.5644,101260609,0
101260611,520628,520600,铜仁市,520628,松桃,109.202627,28.165419,57647,57647,贵州省,109.195,28.1603,109.195,28.1603,101260611,0
101260906,522300,522300,黔西南布依族苗族自治州,522300,黔西南,104.897971,25.08812,57907,57907,贵州省,104.9,25.0833,104.9,25.0833,101260906,1
101260901,522301,522300,黔西南布依族苗族自治州,522301,兴义,104.897982,25.088599,57907,57907,贵州省,104.9,25.0833,104.9,25.0833,101260901,0
101260903,522302,522300,黔西南布依族苗族自治州,522302,兴仁,105.192778,25.431378,57902,57902,贵州省,105.1833,25.4333,105.1833,25.4333,101260903,0
101260909,522323,522300,黔西南布依族苗族自治州,522323,普安,104.955347,25.786404,56792,56792,贵州省,104.9667,25.7833,104.9667,25.7833,101260909,0
101260902,522324,522300,黔西南布依族苗族自治州,522324,晴隆,105.218773,25.832881,57900,57900,贵州省,105.2167,25.8333,105.2167,25.8333,101260902,0
101260904,522325,522300,黔西南布依族苗族自治州,522325,贞丰,105.650133,25.385752,57905,57905,贵州省,105.6125,25.4025,105.6125,25.4025,101260904,0
101260905,522326,522300,黔西南布依族苗族自治州,522326,望谟,106.091563,25.166667,57906,57906,贵州省,106.0833,25.1833,106.0833,25.1833,101260905,0
101260908,522327,522300,黔西南布依族苗族自治州,522327,册亨,105.81241,24.983338,57909,57909,贵州省,105.8167,24.9833,105.8167,24.9833,101260908,0
101260907,522328,522300,黔西南布依族苗族自治州,522328,安龙,105.471498,25.108959,57908,57908,贵州省,105.4833,25.1167,105.4833,25.1167,101260907,0
101260506,522600,522600,黔东南苗族侗族自治州,522600,黔东南,107.977488,26.583352,57825,57825,贵州省,107.9833,26.6,107.9833,26.6,101260506,1
101260501,522601,522600,黔东南苗族侗族自治州,522601,凯里,107.977541,26.582964,57825,57825,贵州省,107.9833,26.6,107.9833,26.6,101260501,0
101260505,522622,522600,黔东南苗族侗族自治州,522622,黄平,107.901337,26.896973,57822,57822,贵州省,107.9,26.9,107.9,26.9,101260505,0
101260503,522623,522600,黔东南苗族侗族自治州,522623,施秉,108.12678,27.034657,57737,57737,贵州省,108.1217,27.0308,108.1217,27.0308,101260503,0
101260509,522624,522600,黔东南苗族侗族自治州,522624,三穗,108.681121,26.959884,57832,57832,贵州省,108.6667,26.9667,108.6667,26.9667,101260509,0
101260504,522625,522600,黔东南苗族侗族自治州,522625,镇远,108.423656,27.050233,57738,57738,贵州省,108.4167,27.05,108.4167,27.05,101260504,0
101260502,522626,522600,黔东南苗族侗族自治州,522626,岑巩,108.816459,27.173244,57735,57735,贵州省,108.8236,27.185,108.8236,27.185,101260502,0
101260514,522627,522600,黔东南苗族侗族自治州,522627,天柱,109.212798,26.909684,57840,57840,贵州省,109.2,26.9,109.2,26.9,101260514,0
101260515,522628,522600,黔东南苗族侗族自治州,522628,锦屏,109.20252,26.680625,57844,57844,贵州省,109.2556,26.5139,109.2556,26.5139,101260515,0
101260511,522629,522600,黔东南苗族侗族自治州,522629,剑河,108.440499,26.727349,57835,57835,贵州省,108.4333,26.7333,108.4333,26.7333,101260511,0
101260510,522630,522600,黔东南苗族侗族自治州,522630,台江,108.314637,26.669138,57834,57834,贵州省,108.3,26.6833,108.3,26.6833,101260510,0
101260513,522631,522600,黔东南苗族侗族自治州,522631,黎平,109.136504,26.230636,57839,57839,贵州省,109.1333,26.2333,109.1333,26.2333,101260513,0
101260516,522632,522600,黔东南苗族侗族自治州,522632,榕江,108.521026,25.931085,57932,57932,贵州省,108.5167,25.9333,108.5167,25.9333,101260516,0
101260517,522633,522600,黔东南苗族侗族自治州,522633,从江,108.912648,25.747058,57936,57936,贵州省,108.9094,25.7564,108.9094,25.7564,101260517,0
101260512,522634,522600,黔东南苗族侗族自治州,522634,雷山,108.079613,26.381027,57837,57837,贵州省,108.0667,26.4,108.0667,26.4,101260512,0
101260507,522635,522600,黔东南苗族侗族自治州,522635,麻江,107.593172,26.494803,57828,57828,贵州省,107.5833,26.5,107.5833,26.5,101260507,0
101260508,522636,522600,黔东南苗族侗族自治州,522636,丹寨,107.794808,26.199497,57829,57829,贵州省,107.8,26.2,107.8,26.2,101260508,0
101260413,522700,522700,黔南布依族苗族自治州,522700,黔南,107.517156,26.258219,57827,57827,贵州省,107.5333,26.3167,107.5333,26.3167,101260413,1
101260401,522701,522700,黔南布依族苗族自治州,522701,都匀,107.517021,26.258205,57827,57827,贵州省,107.5333,26.3167,107.5333,26.3167,101260401,0
101260405,522702,522700,黔南布依族苗族自治州,522702,福泉,107.513508,26.702508,57821,57821,贵州省,107.5,26.7,107.5,26.7,101260405,0
101260412,522722,522700,黔南布依族苗族自治州,522722,荔波,107.8838,25.412239,57926,57926,贵州省,107.8833,25.4167,107.8833,25.4167,101260412,0
101260402,522723,522700,黔南布依族苗族自治州,522723,贵定,107.233588,26.580807,57824,57824,贵州省,107.2333,26.5833,107.2333,26.5833,101260402,0
101260403,522725,522700,黔南布依族苗族自治州,522725,瓮安,107.478417,27.066339,57728,57728,贵州省,107.4625,27.0422,107.4625,27.0422,101260403,0
101260410,522726,522700,黔南布依族苗族自治州,522726,独山,107.542757,25.826283,57922,57922,贵州省,107.5431,25.8336,107.5431,25.8336,101260410,0
101260409,522727,522700,黔南布依族苗族自治州,522727,平塘,107.32405,25.831803,57921,57921,贵州省,107.3444,25.8458,107.3444,25.8458,101260409,0
101260408,522728,522700,黔南布依族苗族自治州,522728,罗甸,106.750006,25.429894,57916,57916,贵州省,106.7667,25.4333,106.7667,25.4333,101260408,0
101260404,522729,522700,黔南布依族苗族自治州,522729,长顺,106.447376,26.022116,57818,57818,贵州省,106.4417,26.0117,106.4417,26.0117,101260404,0
101260407,522730,522700,黔南布依族苗族自治州,522730,龙里,106.977733,26.448809,57913,57913,贵州省,106.9792,26.4542,106.9792,26.4542,101260407,0
101260406,522731,522700,黔南布依族苗族自治州,522731,惠水,106.657848,26.128637,57912,57912,贵州省,106.6333,26.1333,106.6333,26.1333,101260406,0
101260411,522732,522700,黔南布依族苗族自治州,522732,三都,107.87747,25.985183,57923,57923,贵州省,107.8667,25.9833,107.8667,25.9833,101260411,0
101290101,530100,530100,昆明市,530100,昆明,102.712251,25.040609,56778,56778,云南省,102.65,25,102.65,25,101290101,1
101290102,530102,530100,昆明市,530102,五华区,102.704412,25.042165,56778,56778,云南省,102.65,25,102.65,25,101290102,0
101290114,530103,530100,昆明市,530103,盘龙,102.729044,25.070239,56778,56778,云南省,102.65,25,102.65,25,101290114,0
101290115,530111,530100,昆明市,530111,官渡,102.723437,25.021211,56778,56778,云南省,102.65,25,102.65,25,101290115,0
101290116,530112,530100,昆明市,530112,西山,102.705904,25.02436,56778,56778,云南省,102.65,25,102.65,25,101290116,0
101290103,530113,530100,昆明市,530113,东川,103.182,26.08349,56688,56688,云南省,103.1669,26.1019,103.1669,26.1019,101290103,0
101290108,530114,530100,昆明市,530114,呈贡,102.801382,24.889275,56882,56882,云南省,102.8258,24.9086,102.8258,24.9086,101290108,0
101290105,530115,530100,昆明市,530115,晋宁,102.594987,24.666944,56871,56871,云南省,102.5742,24.6808,102.5742,24.6808,101290105,0
101290109,530124,530100,昆明市,530124,富民,102.497888,25.219667,56772,56772,云南省,102.5,25.2333,102.5,25.2333,101290109,0
101290106,530125,530100,昆明市,530125,宜良,103.145989,24.918215,56880,56880,云南省,103.1356,24.8922,103.1356,24.8922,101290106,0
101290107,530126,530100,昆明市,530126,石林,103.271962,24.754545,56881,56881,云南省,103.2636,24.7503,103.2636,24.7503,101290107,0
101290110,530127,530100,昆明市,530127,嵩明,103.038777,25.335087,56785,56785,云南省,103.0775,25.3558,103.0775,25.3558,101290110,0
101290111,530128,530100,昆明市,530128,禄劝,102.46905,25.556533,56775,56775,云南省,102.45,25.55,102.45,25.55,101290111,0
101290104,530129,530100,昆明市,530129,寻甸,103.257588,25.559474,56781,56781,云南省,103.2667,25.5203,103.2667,25.5203,101290104,0
101290112,530181,530100,昆明市,530181,安宁,102.485544,24.921785,56863,56863,云南省,102.4972,24.9236,102.4972,24.9236,101290112,0
101290401,530300,530300,曲靖市,530300,曲靖,103.797851,25.501557,56786,56783,云南省,103.8167,25.6,103.8,25.5,101290401,1
101290410,530302,530300,曲靖市,530302,麒麟,103.798054,25.501269,56786,56786,云南省,103.8167,25.6,103.8167,25.6,101290410,0
101290402,530303,530300,曲靖市,530303,沾益,103.819262,25.600878,56786,56786,云南省,103.8167,25.6,103.8167,25.6,101290402,0
101290405,530304,530300,曲靖市,530304,马龙,103.578755,25.429451,56782,56782,云南省,103.5667,25.4333,103.5667,25.4333,101290405,0
101290403,530322,530300,曲靖市,530322,陆良,103.655233,25.022878,56788,56788,云南省,103.6172,24.9789,103.6172,24.9789,101290403,0
101290406,530323,530300,曲靖市,530323,师宗,103.993808,24.825681,56883,56883,云南省,103.9839,24.8158,103.9839,24.8158,101290406,0
101290407,530324,530300,曲靖市,530324,罗平,104.309263,24.885708,56891,56891,云南省,104.3231,24.8819,104.3231,24.8819,101290407,0
101290404,530325,530300,曲靖市,530325,富源,104.25692,25.67064,56790,56790,云南省,104.25,25.6833,104.25,25.6833,101290404,0
101290408,530326,530300,曲靖市,530326,会泽,103.300041,26.412861,56684,56684,云南省,103.2486,26.4022,103.2486,26.4022,101290408,0
101290409,530381,530300,曲靖市,530381,宣威,104.09554,26.227777,56697,56697,云南省,104.0833,26.2167,104.0833,26.2167,101290409,0
101290701,530400,530400,玉溪市,530400,玉溪,102.543907,24.350461,56875,56875,云南省,102.55,24.3333,102.55,24.3333,101290701,1
101290710,530402,530400,玉溪市,530402,红塔,102.543468,24.350753,56875,56875,云南省,102.55,24.3333,102.55,24.3333,101290710,0
101290703,530403,530400,玉溪市,530403,江川,102.749839,24.291006,56876,56876,云南省,102.7628,24.2864,102.7628,24.2864,101290703,0
101290702,530422,530400,玉溪市,530422,澄江,102.916652,24.669679,56873,56873,云南省,102.9231,24.6783,102.9231,24.6783,101290702,0
101290704,530423,530400,玉溪市,530423,通海,102.760039,24.112205,56878,56878,云南省,102.75,24.1333,102.75,24.1333,101290704,0
101290705,530424,530400,玉溪市,530424,华宁,102.928982,24.189807,56879,56879,云南省,102.9094,24.19,102.9094,24.19,101290705,0
101290707,530425,530400,玉溪市,530425,易门,102.16211,24.669598,56870,56870,云南省,102.1811,24.6581,102.1811,24.6581,101290707,0
101290708,530426,530400,玉溪市,530426,峨山,102.404358,24.173256,56898,56898,云南省,102.4075,24.1836,102.4075,24.1836,101290708,0
101290706,530427,530400,玉溪市,530427,新平,101.990903,24.0664,56869,56869,云南省,101.9667,24.0667,101.9667,24.0667,101290706,0
101290709,530428,530400,玉溪市,530428,元江,101.999658,23.597618,56966,56966,云南省,101.9683,23.6322,101.9683,23.6322,101290709,0
101290501,530500,530500,保山市,530500,保山,99.167133,25.111802,56748,56748,云南省,99.1833,25.1167,99.1833,25.1167,101290501,1
101290502,530502,530500,保山市,530502,隆阳,99.165825,25.112144,56748,56748,云南省,99.1833,25.1167,99.1833,25.1167,101290502,0
101290504,530521,530500,保山市,530521,施甸,99.183758,24.730847,56842,56842,云南省,99.1833,24.7333,99.1833,24.7333,101290504,0
101290503,530523,530500,保山市,530523,龙陵,98.693567,24.591912,56841,56841,云南省,98.6947,24.6158,98.6947,24.6158,101290503,0
101290505,530524,530500,保山市,530524,昌宁,99.612344,24.823662,56843,56843,云南省,99.6167,24.8333,99.6167,24.8333,101290505,0
101290506,530581,530500,保山市,530581,腾冲,98.497292,25.01757,56739,56739,云南省,98.5056,24.9844,98.5056,24.9844,101290506,0
101291001,530600,530600,昭通市,530600,昭通,103.717216,27.336999,56586,56586,云南省,103.7189,27.3517,103.7189,27.3517,101291001,1
101291012,530602,530600,昭通市,530602,昭阳,103.717267,27.336636,56586,56586,云南省,103.7189,27.3517,103.7189,27.3517,101291012,0
101291002,530621,530600,昭通市,530621,鲁甸,103.549333,27.191637,56585,56585,云南省,103.5564,27.1931,103.5564,27.1931,101291002,0
101291006,530622,530600,昭通市,530622,巧家,102.929284,26.9117,56673,56673,云南省,102.9267,26.9181,102.9267,26.9181,101291006,0
101291009,530623,530600,昭通市,530623,盐津,104.23506,28.106923,56497,56497,云南省,104.2425,28.1092,104.2425,28.1092,101291009,0
101291010,530624,530600,昭通市,530624,大关,103.891608,27.747114,56582,56582,云南省,103.8928,27.7475,103.8928,27.7475,101291010,0
101291008,530625,530600,昭通市,530625,永善,103.63732,28.231526,56489,56489,云南省,103.6231,28.2383,103.6231,28.2383,101291008,0
101291007,530626,530600,昭通市,530626,绥江,103.961095,28.599953,56483,56483,云南省,103.95,28.5833,103.95,28.5833,101291007,0
101291004,530627,530600,昭通市,530627,镇雄,104.873055,27.436267,56595,56595,云南省,104.8736,27.4142,104.8736,27.4142,101291004,0
101291003,530628,530600,昭通市,530628,彝良,104.048492,27.627425,56594,56594,云南省,104.0667,27.6333,104.0667,27.6333,101291003,0
101291005,530629,530600,昭通市,530629,威信,105.04869,27.843381,56596,56596,云南省,105.05,27.85,105.05,27.85,101291005,0
101291011,530681,530600,昭通市,530681,水富,104.415376,28.629688,56483,56483,云南省,103.95,28.5833,103.95,28.5833,101291011,0
101291401,530700,530700,丽江市,530700,丽江,100.233026,26.872108,56651,56651,云南省,100.2175,26.8469,100.2175,26.8469,101291401,1
101291405,530702,530700,丽江市,530702,古城区,100.234412,26.872229,56651,56651,云南省,100.2175,26.8469,100.2175,26.8469,101291405,0
101291406,530721,530700,丽江市,530721,玉龙,100.238312,26.830593,56651,56651,云南省,100.2175,26.8469,100.2175,26.8469,101291406,0
101291402,530722,530700,丽江市,530722,永胜,100.750901,26.685623,56652,56652,云南省,100.75,26.6833,100.75,26.6833,101291402,0
101291403,530723,530700,丽江市,530723,华坪,101.267796,26.628834,56664,56664,云南省,101.2667,26.6333,101.2667,26.6333,101291403,0
101291404,530724,530700,丽江市,530724,宁蒗,100.852427,27.281109,56567,56567,云南省,100.8569,27.2569,100.8569,27.2569,101291404,0
101290901,530800,530800,普洱市,530800,普洱,100.972344,22.777321,56964,56964,云南省,100.9647,22.7869,100.9647,22.7869,101290901,1
101290905,530802,530800,普洱市,530802,思茅,100.973227,22.776595,56964,56964,云南省,100.9647,22.7869,100.9647,22.7869,101290905,0
101290912,530821,530800,普洱市,530821,宁洱,101.04524,23.062507,56961,56961,云南省,101.0528,23.0256,101.0528,23.0256,101290912,0
101290906,530822,530800,普洱市,530822,墨江,101.687606,23.428165,56962,56962,云南省,101.6706,23.4556,101.6706,23.4556,101290906,0
101290903,530823,530800,普洱市,530823,景东,100.840011,24.448523,56856,56856,云南省,100.8606,24.4375,100.8606,24.4375,101290903,0
101290902,530824,530800,普洱市,530824,景谷,100.701425,23.500278,56952,56952,云南省,100.7183,23.4972,100.7183,23.4972,101290902,0
101290911,530825,530800,普洱市,530825,镇沅,101.108512,24.005712,56867,56867,云南省,101.1211,23.9897,101.1211,23.9897,101290911,0
101290907,530826,530800,普洱市,530826,江城,101.859144,22.58336,56977,56977,云南省,101.8558,22.6081,101.8558,22.6081,101290907,0
101290908,530827,530800,普洱市,530827,孟连,99.585406,22.325924,56949,56949,云南省,99.6031,22.3086,99.6031,22.3086,101290908,0
101290904,530828,530800,普洱市,530828,澜沧,99.931201,22.553083,56954,56954,云南省,99.9333,22.5667,99.9333,22.5667,101290904,0
101290909,530829,530800,普洱市,530829,西盟,99.594372,22.644423,56948,56948,云南省,99.6372,22.6428,99.6372,22.6428,101290909,0
101291101,530900,530900,临沧市,530900,临沧,100.08697,23.886567,56951,56951,云南省,100.0833,23.8833,100.0833,23.8833,101291101,1
101291109,530902,530900,临沧市,530902,临翔,100.086486,23.886562,56951,56951,云南省,100.0833,23.8833,100.0833,23.8833,101291109,0
101291105,530921,530900,临沧市,530921,凤庆,99.91871,24.592738,56846,56846,云南省,99.9333,24.5833,99.9333,24.5833,101291105,0
101291107,530922,530900,临沧市,530922,云县,100.125637,24.439026,56854,56854,云南省,100.1333,24.45,100.1333,24.45,101291107,0
101291106,530923,530900,临沧市,530923,永德,99.253679,24.028159,56849,56849,云南省,99.2333,24.0333,99.2333,24.0333,101291106,0
101291108,530924,530900,临沧市,530924,镇康,98.82743,23.761415,56839,56839,云南省,98.8167,23.7639,98.8167,23.7639,101291108,0
101291104,530925,530900,临沧市,530925,双江,99.824419,23.477476,56950,56950,云南省,99.8,23.4667,99.8,23.4667,101291104,0
